-4.921875000000000000e+01,9.111328125000000000e+01,-3.250000000000000000e+02,1.240000000000000000e+02
-3.222656250000000000e+01,-1.192382812500000000e+02,3.800000000000000000e+02,1.120000000000000000e+02
3.867187500000000000e+01,-2.548828125000000000e+01,1.000000000000000000e+01,-1.420000000000000000e+02
3.281250000000000000e+01,9.550781250000000000e+01,-2.760000000000000000e+02,-1.220000000000000000e+02
-6.240234375000000000e+01,4.628906250000000000e+01,-1.250000000000000000e+02,2.030000000000000000e+02
2.490234375000000000e+01,-1.368164062500000000e+02,4.010000000000000000e+02,-8.300000000000000000e+01
2.900390625000000000e+01,7.060546875000000000e+01,-2.120000000000000000e+02,-1.380000000000000000e+02
1.289062500000000000e+01,-4.218750000000000000e+01,1.300000000000000000e+02,3.300000000000000000e+01
5.859375000000000000e-01,4.277343750000000000e+01,-1.300000000000000000e+02,-3.500000000000000000e+01
-6.591796875000000000e+01,-7.089843750000000000e+01,2.300000000000000000e+02,2.160000000000000000e+02
5.156250000000000000e+01,0.000000000000000000e+00,-3.500000000000000000e+01,-1.090000000000000000e+02
-4.277343750000000000e+01,-3.222656250000000000e+00,3.100000000000000000e+01,7.700000000000000000e+01
5.830078125000000000e+01,6.445312500000000000e+00,-3.800000000000000000e+01,-8.600000000000000000e+01
-1.845703125000000000e+01,4.921875000000000000e+01,-1.160000000000000000e+02,-8.800000000000000000e+01
-4.716796875000000000e+01,5.507812500000000000e+01,-2.140000000000000000e+02,1.920000000000000000e+02
6.855468750000000000e+01,2.724609375000000000e+01,-6.000000000000000000e+00,-8.200000000000000000e+01
0.000000000000000000e+00,-2.900390625000000000e+01,5.200000000000000000e+01,-7.400000000000000000e+01
-4.980468750000000000e+01,-9.199218750000000000e+01,2.970000000000000000e+02,7.700000000000000000e+01
-1.494140625000000000e+01,1.347656250000000000e+01,-1.800000000000000000e+01,5.300000000000000000e+01
-1.435546875000000000e+01,-1.025390625000000000e+01,3.100000000000000000e+01,9.500000000000000000e+01
2.929687500000000000e-01,1.142578125000000000e+01,-2.800000000000000000e+01,6.000000000000000000e+00
1.054687500000000000e+01,6.474609375000000000e+01,-2.840000000000000000e+02,-8.200000000000000000e+01
3.222656250000000000e+00,2.167968750000000000e+01,-5.700000000000000000e+01,-4.000000000000000000e+00
6.591796875000000000e+01,5.566406250000000000e+00,3.000000000000000000e+01,-1.100000000000000000e+02
-5.478515625000000000e+01,-8.203125000000000000e+00,-1.500000000000000000e+01,6.200000000000000000e+01
4.863281250000000000e+01,-1.268554687500000000e+02,3.500000000000000000e+02,1.100000000000000000e+01
-3.251953125000000000e+01,1.297851562500000000e+02,-3.460000000000000000e+02,-5.400000000000000000e+01
1.171875000000000000e+00,-9.873046875000000000e+01,3.200000000000000000e+02,-1.500000000000000000e+01
-2.519531250000000000e+01,3.837890625000000000e+01,-1.060000000000000000e+02,5.800000000000000000e+01
-7.910156250000000000e+00,-2.783203125000000000e+01,1.070000000000000000e+02,5.800000000000000000e+01
-2.929687500000000000e-01,7.177734375000000000e+01,-3.030000000000000000e+02,-1.000000000000000000e+00
2.431640625000000000e+01,-1.083984375000000000e+02,3.420000000000000000e+02,-4.500000000000000000e+01
-1.845703125000000000e+01,1.523437500000000000e+02,-4.090000000000000000e+02,4.100000000000000000e+01
-8.203125000000000000e+00,-1.584960937500000000e+02,4.260000000000000000e+02,3.000000000000000000e+01
0.000000000000000000e+00,1.376953125000000000e+01,-5.000000000000000000e+00,-1.000000000000000000e+00
6.474609375000000000e+01,9.931640625000000000e+01,-3.110000000000000000e+02,-2.050000000000000000e+02
-6.005859375000000000e+01,-7.265625000000000000e+01,2.660000000000000000e+02,1.660000000000000000e+02
5.683593750000000000e+01,8.320312500000000000e+01,-2.930000000000000000e+02,-1.460000000000000000e+02
-1.757812500000000000e+01,-1.083984375000000000e+01,1.300000000000000000e+01,-5.000000000000000000e+00
1.083984375000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,-1.100000000000000000e+01
7.031250000000000000e+00,-1.057617187500000000e+02,2.870000000000000000e+02,9.700000000000000000e+01
-2.548828125000000000e+01,5.595703125000000000e+01,-1.040000000000000000e+02,-9.600000000000000000e+01
8.789062500000000000e-01,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00
1.904296875000000000e+01,-3.808593750000000000e+00,-3.000000000000000000e+00,-2.200000000000000000e+01
-4.160156250000000000e+01,5.654296875000000000e+01,-2.100000000000000000e+02,1.230000000000000000e+02
5.859375000000000000e-01,-8.789062500000000000e-01,2.000000000000000000e+00,-1.000000000000000000e+00
2.724609375000000000e+01,-5.039062500000000000e+01,2.010000000000000000e+02,-1.130000000000000000e+02
-5.859375000000000000e-01,3.017578125000000000e+01,-1.140000000000000000e+02,-2.000000000000000000e+00
9.667968750000000000e+00,4.394531250000000000e+01,-1.100000000000000000e+02,6.800000000000000000e+01
-6.152343750000000000e+00,-1.294921875000000000e+02,3.460000000000000000e+02,4.200000000000000000e+01
-1.259765625000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,1.400000000000000000e+01
-4.130859375000000000e+01,3.105468750000000000e+01,-1.500000000000000000e+01,1.370000000000000000e+02
2.226562500000000000e+01,9.609375000000000000e+01,-3.610000000000000000e+02,-1.160000000000000000e+02
4.218750000000000000e+01,-1.048828125000000000e+02,3.290000000000000000e+02,-9.700000000000000000e+01
-1.523437500000000000e+01,1.136718750000000000e+02,-3.250000000000000000e+02,5.000000000000000000e+01
2.548828125000000000e+01,-1.640625000000000000e+01,4.200000000000000000e+01,-5.800000000000000000e+01
-6.181640625000000000e+01,-1.347656250000000000e+01,-6.000000000000000000e+00,1.370000000000000000e+02
4.453125000000000000e+01,-1.001953125000000000e+02,3.230000000000000000e+02,-8.100000000000000000e+01
0.000000000000000000e+00,-5.273437500000000000e+00,5.000000000000000000e+00,1.400000000000000000e+01
-1.347656250000000000e+01,1.107421875000000000e+02,-3.190000000000000000e+02,-6.100000000000000000e+01
1.962890625000000000e+01,3.603515625000000000e+01,-4.900000000000000000e+01,6.600000000000000000e+01
-1.699218750000000000e+01,-1.494140625000000000e+02,3.760000000000000000e+02,1.300000000000000000e+01
