14, 15, 265, 202, False, 44.0, 62.0, 2025-08-21T19:41:39.373678
14, 15, 265, 202, False, 29.0, -55.0, 2025-08-21T19:41:40.449726
14, 15, 265, 202, False, -25.0, -22.0, 2025-08-21T19:41:41.541972
14, 15, 265, 202, False, -24.0, -20.0, 2025-08-21T19:41:42.677491
14, 15, 265, 202, False, -25.0, -18.0, 2025-08-21T19:41:43.748435
15, 16, 418, 239, False, 34.0, -17.0, 2025-08-21T19:41:44.825000
15, 16, 418, 239, False, -11.0, -19.0, 2025-08-21T19:41:45.938621
15, 16, 418, 239, False, -17.0, -17.0, 2025-08-21T19:41:47.013328
15, 16, 418, 239, False, -18.0, -17.0, 2025-08-21T19:41:48.115868
15, 16, 418, 239, False, -19.0, -17.0, 2025-08-21T19:41:49.259615
16, 17, 465, 167, False, -2.0, -22.0, 2025-08-21T19:41:50.356495
16, 17, 465, 167, False, -12.0, -28.0, 2025-08-21T19:41:51.498601
16, 17, 465, 167, False, -15.0, -24.0, 2025-08-21T19:41:52.610555
16, 17, 465, 167, False, -18.0, -27.0, 2025-08-21T19:41:53.718730
16, 17, 465, 167, False, -18.0, -24.0, 2025-08-21T19:41:54.847997
17, 18, 427, 262, False, -59.0, -41.0, 2025-08-21T19:41:55.949438
17, 18, 427, 262, False, -24.0, 1.0, 2025-08-21T19:41:57.102807
17, 18, 427, 262, False, -25.0, 0.0, 2025-08-21T19:41:58.210986
17, 18, 427, 262, False, -25.0, 1.0, 2025-08-21T19:41:59.313924
17, 18, 427, 262, False, -24.0, 1.0, 2025-08-21T19:42:00.453219
18, 19, 344, 277, False, -2.0, -102.0, 2025-08-21T19:42:01.547836
18, 19, 344, 277, False, -14.0, 26.0, 2025-08-21T19:42:02.709603
18, 19, 344, 277, False, -19.0, -116.0, 2025-08-21T19:42:03.815500
18, 19, 344, 277, False, -4.0, 66.0, 2025-08-21T19:42:04.951995
18, 19, 344, 277, False, -18.0, -139.0, 2025-08-21T19:42:06.056996
19, 20, 275, 257, False, 56.0, -13.0, 2025-08-21T19:42:07.224461
19, 20, 275, 257, False, 2.0, -12.0, 2025-08-21T19:42:08.340895
19, 20, 275, 257, False, -23.0, -11.0, 2025-08-21T19:42:09.443299
19, 20, 275, 257, False, -23.0, -11.0, 2025-08-21T19:42:10.542246
19, 20, 275, 257, False, -23.0, -10.0, 2025-08-21T19:42:11.637664
